"QID","value"
"Q287708",70229213
"Q283586",70244163
"Q281281",70269029
"Q286950",81005375
"Q306791",60001797
"Q301032",60003100
"Q290679",60004542
"Q300360",60010012
"Q300568",60011683
"Q306778",60021065
"Q300480",60030183
"Q303862",70038129
"Q300567",70038815
"Q303833",70040930
"Q310729",70043809
"Q300461",70043942
"Q289841",70044891
"Q300395",70075116
"Q300814",70077538
"Q311525",70077540
"Q312538",70125534
"Q300552",70135637
"Q114182009",81343000
"Q115514059",81380539
"Q115503460",81643125
"Q115664572",81325501
"Q110390582",81348951
"Q115692774",81486812
"Q115807177",81302750
"Q115929738",81644123
"Q116033324",81572595
"Q116232217",81594923
"Q116278221",80107991
"Q1079",70143836
"Q3208",70112429
"Q5930",70153382
"Q4380",70196153
"Q4277",70213196
"Q5415",70234440
"Q4941",70243459
"Q19090",60001787
"Q18416",60010344
"Q17738",60010932
"Q19570",70143857
"Q24815",60000605
"Q25069",60001110
"Q25466",70031838
"Q31212",70038594
"Q26751",70112500
"Q23605",70175669
"Q27751",70219487
"Q29658",70229280
"Q28234",70244167
"Q46637",60024262
"Q41315",60031217
"Q51668",60031422
"Q39969",70005139
"Q40119",70025669
"Q48734",70128699
"Q63009",60011305
"Q63991",60022696
"Q59931",60034787
"Q59503",70014453
"Q59566",70018718
"Q54973",70048010
"Q60464",70153700
"Q60506",70202142
"Q59318",70242331
"Q76824",60001948
"Q83623",60010135
"Q84220",70008386
"Q70069",70051102
"Q71920",70058802
"Q77151",70109140
"Q83279",70155547
"Q94048",60022357
"Q102244",60024925
"Q102448",60034567
"Q102235",70058027
"Q93876",70059977
"Q93670",70069019
"Q86791",70109890
"Q93443",70119190
"Q94286",70155121
"Q87202931",80244928
"Q105387",60000363
"Q114115",60001265
"Q118829",60011072
"Q112744",60025012
"Q124697",70056923
"Q107226",70058031
"Q108586",70112727
"Q117359",70132560
"Q116187",80205439
"Q128761",11981590
"Q127021",17016849
"Q147068",60000727
"Q1776624",60027000
"Q129283",60034480
"Q128930",70002643
"Q135284",70025510
"Q130627",70052437
"Q129601",70105595
"Q147235",70143824
"Q130585",70143825
"Q137984",70165455
"Q138084",70209638
"Q126796",70213513
"Q151177",60001585
"Q151873",60004150
"Q151946",60023604
"Q161400",60033345
"Q156519",60034582
"Q152857",70023508
"Q161087",70040695
"Q151792",70043953
"Q151898",70044603
"Q162331",70048120
"Q152427",70057249
"Q148387",70059997
"Q150881",70060407
"Q149431",70110557
"Q753899",70117312
"Q754855",70122701
"Q768001",70124577
"Q753517",70142827
"Q751222",70143757
"Q765781",70184613
"Q763615",70271450
"Q775356",60001163
"Q794138",60001164
"Q783590",60001347
"Q805925",60002094
"Q778161",60002728
"Q774416",60003176
"Q780951",60010412
"Q775923",60010808
"Q784181",60011674
"Q770850",60022606
"Q790010",60029941
"Q780384",60032416
"Q784465",60033910
"Q775586",60035919
"Q780197",60035947
"Q777296",60037398
"Q777632",70004127
"Q798199",70012571
"Q771687",70014215
"Q806318",70016573
"Q784704",70021207
"Q795680",70031000
"Q771023",70051666
"Q785379",70052485
"Q782262",70059345
"Q771754",70067681
"Q782862",70068631
"Q792734",70082044
"Q771857",70090337
"Q796445",70103984
"Q780981",70104316
"Q804434",70105167
"Q770741",70112489
"Q791573",70118187
"Q786394",70122648
"Q779545",70123098
"Q794431",70131890
"Q781927",70139523
"Q786594",70208102
"Q771620",70211039
"Q784848",70242569
"Q780428",80158543
"Q797577",80231066
"Q832728",17236920
"Q839744",60000149
"Q838149",60001108
"Q820116",60004272
"Q826565",60010390
"Q830585",60011624
"Q832366",60032585
"Q828849",60033090
"Q837070",60037955
"Q814790",70012772
"Q829695",70044601
"Q828547",70044693
"Q832677",70045645
"Q836580",70048862
"Q827106",70050587
"Q826495",70052501
"Q814166",70067809
"Q816808",70072026
"Q814288",70081088
"Q810886",70087214
"Q822807",70089219
"Q816169",70101599
"Q807840",70103626
"Q826438",70112411
"Q834435",70118188
"Q817266",70123920
"Q821961",70125243
"Q814766",70147150
"Q849475",60000876
"Q858450",60004076
"Q850338",60010137
"Q841781",60010385
"Q845235",60022245
"Q848664",60025939
"Q853425",60026584
"Q845905",60026834
"Q863847",60029846
"Q845252",60034800
"Q841958",60035000
"Q849343",60036747
"Q841335",70001958
"Q848252",70014701
"Q859917",70020947
"Q852075",70034607
"Q846563",70042344
"Q853351",70047939
"Q842443",70052075
"Q851395",70053022
"Q871190",70054764
"Q846032",70070483
"Q20728726",70257514
"Q20729243",80028084
"Q20714861",80089010
"Q20667326",80095717
"Q20792155",80013977
"Q20814623",80022614
"Q20774965",80030346
"Q20800582",80045935
"Q20742869",80106782
"Q20742863",80106783
"Q20751338",80134397
"Q20814900",80146805
"Q20800621",80157736
"Q20827680",70122368
"Q20899527",80068014
"Q20899449",80082667
"Q20899456",80082749
"Q20899519",80083793
"Q20900172",80234245
"Q20925601",80014770
"Q20949884",80074904
"Q20949974",80075916
"Q20948236",80117824
"Q20972049",80169735
"Q21045243",80035480
"Q21043356",80050007
"Q21029656",80084093
"Q21072320",80084164
"Q21030283",80092930
"Q21006388",80127464
"Q21036200",80134797
"Q21065419",80996949
"Q21203771",80103433
"Q21203766",80139562
"Q247516",60031291
"Q21428105",80077128
"Q21450451",80100106
"Q21427638",80231523
"Q21414999",80999107
"Q21480376",80081960
"Q21481803",80118179
"Q21587460",70204995
"Q21527818",80097227
"Q21528109",80103336
"Q21526331",80134436
"Q21525046",80134500
"Q21539943",80232810
"Q797849",60010107
"Q21647084",70305206
"Q21648702",80098306
"Q21646428",80127519
"Q21682626",81009742
"Q21697406",80161371
"Q21752081",80049870
"Q21819857",80096631
"Q21860034",80115621
"Q21770451",81248634
"Q22004344",80103623
"Q22000904",80105672
"Q22079490",80084797
"Q22078603",80134109
"Q22137260",80098288
"Q22252026",80094273
"Q22251894",80103282
"Q22252048",80185765
"Q22350838",70286000
"Q22338198",80062047
"Q22350785",80125395
"Q22326445",80998958
"Q22350718",81045432
"Q22443136",80196209
"Q22674254",80106947
"Q22662417",80113647
"Q22687336",80134011
"Q22668966",80164141
"Q22773704",80162114
"Q22811381",80104237
"Q22986649",80106138
"Q22972803",80108974
"Q22973735",80197931
"Q22988401",80002566
"Q23001951",80133311
"Q23016495",80158583
"Q23308275",80113227
"Q23368800",80106137
"Q23692030",80139507
"Q23712183",80156689
"Q23647162",80205234
"Q23707685",80237334
"Q23685878",81030627
"Q23763028",80064273
"Q23822794",80104622
"Q23797162",80114377
"Q23755403",80114788
"Q23787669",80121349
"Q23888488",81012295
"Q23978441",80077862
"Q24053263",80149316
"Q24067722",80182759
"Q24185511",80005756
"Q2943208",60031275
"Q2946945",60035395
"Q2982261",70074300
"Q2974599",70121498
"Q2984478",70109441
"Q3002614",70144558
"Q3053918",60037992
"Q3031698",70018665
"Q3010551",70020792
"Q3044978",70042993
"Q3025926",70051449
"Q3016733",70105767
"Q3039988",70108012
"Q3005440",70123015
"Q3027830",70132314
"Q3035666",70139478
"Q3022782",70142213
"Q3053655",70166243
"Q3041142",70201460
"Q3030520",70233282
"Q3016883",70257722
"Q3023357",70284282
"Q3010150",70291366
"Q3025443",70293644
"Q3008868",80236097
"Q3024211",81043706
"Q3020907",81409380
"Q3088260",60003399
"Q3108556",60010928
"Q3079765",60024124
"Q3084513",70034481
"Q3092332",70041338
"Q3110272",70053501
"Q3072806",70068093
"Q3076144",70114946
"Q3110655",70118192
"Q3070881",70154716
"Q3082064",70165484
"Q3072841",70167040
"Q3068319",70211484
"Q3080799",81409442
"Q3138900",60023743
"Q3112204",60035225
"Q3129651",70005411
"Q3141131",70012783
"Q3120948",70115819
"Q3113150",70123216
"Q3117649",70127611
"Q3125235",70218617
"Q3112935",70228190
"Q3148508",70268499
"Q3139399",70293400
"Q3127192",80017528
"Q3125918",80053567
"Q3182893",60000461
"Q3206884",60000564
"Q3180788",60010435
"Q3207089",60022497
"Q3207962",60033375
"Q3209019",70001536
"Q3175495",70009661
"Q3201624",70024412
"Q3213113",70035188
"Q3208257",70042321
"Q3208697",70051698
"Q3203708",70056836
"Q3210487",70074603
"Q3212525",70075823
"Q3178853",70113746
"Q3178936",70117901
"Q3210994",70138492
"Q3199977",70138787
"Q3203606",70153973
"Q3204716",70177830
"Q3177080",70177923
"Q3211986",70190330
"Q3205686",70249060
"Q3205226",80221693
"Q3210088",80992345
"Q3221216",60025589
"Q3226418",60026393
"Q3235799",60031813
"Q3227198",60034358
"Q3225643",70009953
"Q3233244",70028024
"Q3257706",70033147
"Q3223680",70038304
"Q3230559",70070381
"Q3230915",70099128
"Q3221746",70099459
"Q3222278",70113482
"Q3226996",70139533
"Q3246496",70235238
"Q3220957",70236026
"Q3267216",70272281
"Q3231124",80007506
"Q3281809",60003961
"Q3325145",60004560
"Q3284100",60027047
"Q3280332",60029905
"Q1215865",60010547
"Q1217922",60011019
"Q1218542",60011167
"Q1244791",60011724
"Q1219739",60024765
"Q1218039",60026346
"Q1215903",60027353
"Q1233030",60029705
"Q1232030",60034022
"Q1218112",60034260
"Q1235065",60034336
"Q1216146",60034386
"Q1229160",70018479
"Q1252708",70023854
"Q1243674",70031580
"Q1247320",70035175
"Q1254963",70038639
"Q1215052",70039341
"Q1215877",70039343
"Q1218993",70041568
"Q1216648",70044691
"Q1254966",70045803
"Q1254784",70056510
"Q1218684",70064260
"Q1219171",70067686
"Q1217194",70079360
"Q1229857",70113300
"Q1254464",70147077
"Q1217057",70158372
"Q1254088",70263889
"Q1249231",70264783
"Q1247562",70309313
"Q1216807",81221362
"Q1238429",81288440
"Q1263921",60002424
"Q1266693",60004235
"Q1299410",60010494
"Q1280763",60021617
"Q1297969",70002668
"Q1288055",70008902
"Q1277005",70040931
"Q1270772",70042065
"Q1284839",70050838
"Q1260740",70058493
"Q1326725",21633158
"Q1330582",60000887
"Q1323132",60010034
"Q1305072",60010614
"Q1304397",60010695
"Q1306660",60010741
"Q1322943",60021791
"Q1312200",60033300
"Q1305117",60034818
"Q1306553",70012909
"Q1336186",70031846
"Q1333346",70055886
"Q1304415",70061763
"Q1327845",70062114
"Q1303341",70072557
"Q1321503",70077528
"Q1304144",70082270
"Q1321387",70087533
"Q1324007",70106281
"Q1324620",70117893
"Q1331770",70125235
"Q1305605",70135428
"Q1326153",70153425
"Q1306557",70159321
"Q1335591",70177633
"Q1338994",70206131
"Q1301823",81151831
"Q1370216",60004071
"Q1353441",60010070
"Q1348177",60010552
"Q1352613",60010589
"Q1348409",60010590
"Q1347278",60011522
"Q1356241",60023828
"Q1367163",60026666
"Q1349363",60037490
"Q1350631",70019410
"Q1345327",70047883
"Q1367317",70053469
"Q1354162",70061707
"Q1347849",70071832
"Q1345409",70075715
"Q1356779",70113014
"Q1370936",70121353
"Q1392448",60000889
"Q1387913",60003568
"Q1404775",60011740
"Q1395242",60020974
"Q1373080",70012792
"Q1406098",70056470
"Q1391425",70066355
"Q1394556",70073554
"Q1385487",70104551
"Q1400775",70153385
"Q1393949",70170755
"Q1397719",70181582
"Q849169",70077531
"Q852963",70108392
"Q869719",70112730
"Q847435",70116682
"Q858842",70139377
"Q868329",70178640
"Q841274",70206133
"Q859019",70217387
"Q870352",80174515
"Q880647",60000697
"Q896045",60001263
"Q890132",60003842
"Q880897",60010258
"Q890665",60020414
"Q2339994",60021886
"Q888349",70002008
"Q885659",70022466
"Q903583",70024396
"Q885164",70053464
"Q876284",70084211
"Q894896",70084240
"Q879174",70117585
"Q872648",70122118
"Q900362",70125230
"Q903883",70148680
"Q897951",70178123
"Q891672",70232005
"Q906186",70243420
"Q872401",80065322
"Q936427",60002111
"Q931215",60002239
"Q928545",60010225
"Q909816",60010277
"Q918485",60010634
"Q936327",60020949
"Q911823",60026185
"Q919128",60028519
"Q917278",60034521
"Q908473",60034583
"Q924756",60035262
"Q913817",70008265
"Q933339",70011906
"Q909574",70014729
"Q912049",70023507
"Q917006",70040226
"Q930746",70053448
"Q923508",70060402
"Q929469",70061354
"Q922630",70103759
"Q922006",70105369
"Q908816",70120522
"Q933116",70123922
"Q915845",70132815
"Q909528",70153788
"Q926772",70154739
"Q931239",70228178
"Q917248",70233183
"Q963283",21931585
"Q938510",60000552
"Q944015",60001564
"Q953037",60001663
"Q945685",60002279
"Q960668",60002986
"Q957893",60010311
"Q942224",60010350
"Q940786",60010946
"Q943386",60025195
"Q960125",60029400
"Q963948",60030101
"Q958165",60032410
"Q962917",60036253
"Q953231",70028396
"Q940744",70033397
"Q957067",70034584
"Q952325",70035015
"Q954949",70035191
"Q941688",70035399
"Q945735",70056066
"Q963344",70071586
"Q951002",70075477
"Q947355",70082265
"Q955057",70084212
"Q937395",70104202
"Q940387",70104892
"Q961039",70118038
"Q960909",70123584
"Q961922",70139378
"Q945109",70204411
"Q956960",70234877
"Q978520",60000743
"Q971630",60002147
"Q976149",60010582
"Q979675",60034790
"Q979733",70001919
"Q964816",70027369
"Q973616",70044828
"Q974771",70075674
"Q965944",70110100
"Q967683",70126979
"Q980841",70178688
"Q3282886",70002090
"Q3280571",70020286
"Q3284117",70044663
"Q3278797",70050650
"Q3284825",70060403
"Q3293133",70064213
"Q3283783",70064397
"Q3280678",70065819
"Q3303813",70068919
"Q3283283",70079076
"Q3285122",70083812
"Q3281482",70112784
"Q3278178",70130450
"Q3282337",70141500
"Q3280279",70151029
"Q3316382",70189494
"Q3306436",70219510
"Q3375122",60002175
"Q3359190",70038115
"Q3351804",70038551
"Q3352372",70052416
"Q3372747",70057439
"Q3372642",70066151
"Q3333990",70070575
"Q3348518",70082156
"Q3341968",70121730
"Q3346111",70239456
"Q3374939",70296442
"Q3429263",5670311
"Q3419991",60000369
"Q3414468",60022178
"Q3419741",70004752
"Q3407141",70019423
"Q3430416",70021599
"Q3413919",70045265
"Q3424335",70076499
"Q3430741",70084301
"Q3415825",70123124
"Q3414778",70144330
"Q3441834",70177881
"Q3441887",70177891
"Q3441896",70177894
"Q3441900",70177895
"Q3400372",70239491
"Q3398002",70269481
"Q3426743",81409531
"Q3447332",60003228
"Q3473448",60023553
"Q3444252",70005911
"Q3472181",70016390
"Q3487117",70029448
"Q3448093",70084484
"Q3500469",70086326
"Q3473636",70101688
"Q3487430",70109456
"Q3446560",70115758
"Q3444506",70177896
"Q3444409",70177900
"Q3496188",70177926
"Q3488835",70178538
"Q3487499",70178540
"Q3488439",70178551
"Q3488808",70178553
"Q3499742",70206794
"Q3497740",80011537
"Q3494885",80093172
"Q3471330",81031866
"Q3545674",60000056
"Q3548291",60010050
"Q3561531",60022132
"Q3511900",60028284
"Q3555597",70016249
"Q3519989",70032947
"Q3560412",70038050
"Q3523191",70104112
"Q3532564",70105244
"Q3548422",70105906
"Q3505874",70106346
"Q3523100",70124187
"Q3523372",70135896
"Q3506721",70178558
"Q3506608",70178561
"Q3539948",70207976
"Q3521456",70229036
"Q3545513",70271179
"Q3522589",80160346
"Q3562384",80191308
"Q3605114",60036470
"Q3571374",70018668
"Q3595729",70041449
"Q3575952",70059813
"Q3617871",70132259
"Q3576822",70169900
"Q3608281",70267271
"Q3598715",70270776
"Q3576280",70275368
"Q3632690",70023427
"Q3687380",70048928
"Q3621948",70060440
"Q3634768",70061599
"Q1400498",70216930
"Q1400547",70295080
"Q1406643",80147811
"Q1411060",70011885
"Q1411345",70028902
"Q1407789",70129855
"Q1413292",17236774
"Q1420421",60000296
"Q1424099",60000667
"Q1440232",60000797
"Q1422237",60001765
"Q1421355",60002835
"Q1446927",60010021
"Q1414527",60010066
"Q1423540",60010711
"Q1424385",60011037
"Q1420016",60011308
"Q1427730",60020675
"Q1437245",60020679
"Q1432710",60022699
"Q1422782",60033793
"Q1426984",60034364
"Q1437531",60036512
"Q1432482",60037330
"Q1444746",70025359
"Q1418326",70035035
"Q1421473",70059969
"Q1444725",70061030
"Q1444658",70062206
"Q1430336",70075846
"Q1429269",70092570
"Q1444735",70101286
"Q1424547",70114480
"Q1446504",70144327
"Q1416009",70153800
"Q1473804",60000166
"Q1492706",60010297
"Q1463466",60023857
"Q1454794",60024025
"Q1467832",60027858
"Q1475100",70027792
"Q1467545",70048307
"Q1470582",70052463
"Q1467214",70083742
"Q1453226",70108551
"Q1466178",70121929
"Q1457891",70131173
"Q1455489",70198116
"Q1452146",80174487
"Q1514075",26580334
"Q1519550",60000389
"Q1500944",60000869
"Q1514643",60004108
"Q1534298",60010408
"Q1516287",60011475
"Q1508611",60020295
"Q1524365",60020773
"Q1507635",60020839
"Q1537007",60021611
"Q1525998",60033430
"Q1535201",60036779
"Q1517341",70012334
"Q1525102",70016034
"Q1537305",70025658
"Q1519753",70035120
"Q1508993",70037599
"Q1502069",70038830
"Q1507323",70051799
"Q1514484",70058396
"Q1535251",70060017
"Q1536329",70098332
"Q1539655",70102774
"Q1535638",70103473
"Q1510303",70106276
"Q1523923",70107403
"Q1506412",70126575
"Q1523690",70129178
"Q1501647",70135642
"Q1524596",70216830
"Q1507766",70267415
"Q1537346",80127745
"Q1573706",60002361
"Q1582860",60003612
"Q1553640",60010615
"Q1580503",60011094
"Q1545251",60011177
"Q1581633",60011535
"Q1584333",60022970
"Q1569662",60028925
"Q1540379",60029216
"Q1582752",70026429
"Q1548602",70035213
"Q1559662",70049479
"Q1545826",70071907
"Q1570145",70094795
"Q1581710",70114019
"Q1575362",70115605
"Q1568384",70118782
"Q1582590",70123201
"Q1578604",70147184
"Q986785",70205672
"Q1003845",60000916
"Q1027515",60011603
"Q1001943",60020613
"Q1000826",60037504
"Q1015963",60037655
"Q1001994",70008115
"Q1028206",70021181
"Q1001863",70059167
"Q1001863",70074315
"Q1027212",70116949
"Q1026756",70153711
"Q998565",70154022
"Q1027348",70177816
"Q1061735",20254789
"Q1061109",60010168
"Q1046841",70001227
"Q1033304",70002021
"Q1060820",70002291
"Q1046998",70017368
"Q1056792",70030402
"Q1031953",70032364
"Q1052682",70033169
"Q1040069",70038008
"Q1060500",70049724
"Q1062054",70064558
"Q1057774",70072689
"Q1062362",70080078
"Q1049604",70117083
"Q1038530",70118760
"Q1059303",70140874
"Q1048363",70157302
"Q1058477",70177888
"Q1057433",70245670
"Q14117444",80000438
"Q103925086",81239272
"Q1084746",11555866
"Q1068029",60002386
"Q1074868",60027636
"Q1064553",70019401
"Q1065276",70025056
"Q1084704",70027838
"Q1088992",70034938
"Q1083746",70037162
"Q1076823",70055248
"Q1066199",70066108
"Q1070548",70069766
"Q1081181",70072708
"Q1090022",70082021
"Q1073975",70129456
"Q1066098",70144647
"Q1072224",70153429
"Q1064789",70157358
"Q1083938",70176822
"Q1073239",80062012
"Q1093425",28003277
"Q1098140",60000893
"Q1116772",60001454
"Q1100510",60001690
"Q1094020",60010235
"Q1118983",60011570
"Q1105584",60036249
"Q1111873",70012907
"Q1095191",70025634
"Q1122127",70033813
"Q1106374",70038812
"Q1121916",70061351
"Q1100445",70063302
"Q1107998",70071615
"Q1094319",70074707
"Q1109085",70090307
"Q1122149",70105137
"Q1103927",70127593
"Q1109094",70130684
"Q1092933",70135484
"Q1114345",70143762
"Q1093269",70178130
"Q1093399",70178652
"Q1110550",80174486
"Q1108721",81380328
"Q1144962",17671667
"Q1140257",26003546
"Q1139458",60000583
"Q1131380",60002556
"Q1138055",60002743
"Q1132575",60004564
"Q1146711",60022759
"Q1140738",60022993
"Q1141177",70001881
"Q1138751",70005360
"Q1138876",70011220
"Q1148134",70018802
"Q1148499",70028894
"Q1150602",70038572
"Q1133132",70038792
"Q1140513",70043732
"Q1157177",70053228
"Q1129534",70053831
"Q1142747",70078494
"Q1132231",70078798
"Q3635236",70117303
"Q3623949",70139210
"Q3633996",70149577
"Q3721045",70052495
"Q3719894",70302183
"Q3758083",60025270
"Q3778705",60026507
"Q3793023",70095063
"Q3790812",70154490
"Q3805541",60037037
"Q3840836",70045095
"Q3837775",70095261
"Q3830900",70124188
"Q3828502",70259465
"Q3885783",60037885
"Q3868863",70042560
"Q3868861",70051051
"Q3878657",70251898
"Q3930454",16914667
"Q3962407",70001978
"Q3958340",70033848
"Q3925820",70167115
"Q3933658",70181653
"Q421583",70260063
"Q3935101",81233994
"Q3998814",20766874
"Q3990842",60029698
"Q3988811",60037176
"Q4039001",70024105
"Q4003704",70036007
"Q3988280",70042156
"Q4031568",70048648
"Q4021179",70100757
"Q3988098",70118130
"Q3986991",70122323
"Q4022660",70130151
"Q3986580",70148017
"Q4020700",70205687
"Q3989851",70229024
"Q4015045",70232041
"Q4027352",80134601
"Q4103189",60028371
"Q4112899",70261990
"Q4117145",60001300
"Q4115713",60003671
"Q4147906",70031213
"Q4126299",70038087
"Q4137975",70227651
"Q4142279",70258363
"Q4142083",70305908
"Q4189044",70067295
"Q4188983",70136045
"Q4223853",70153801
"Q4184232",70266069
"Q4184026",81179844
"Q4241206",70084300
"Q4296509",70114589
"Q4254026",70293702
"Q4353965",60020479
"Q4316368",70046346
"Q4316371",70072402
"Q4368212",70113350
"Q4353015",70243589
"Q4370354",60020635
"Q4382906",70002874
"Q4430792",70028130
"Q4423141",70035058
"Q4392511",70059659
"Q4383669",70106349
"Q4411138",70170760
"Q4417561",80015569
"Q118746920",22047369
"Q4468554",70007022
"Q4503944",70017809
"Q4476275",70061313
"Q4448764",70114486
"Q4443197",70138630
"Q4545428",60026649
"Q4528291",60036020
"Q4515241",70036375
"Q4530024",80053139
"Q4546905",80071139
"Q4631874",60023665
"Q4663083",70002299
"Q4661603",70004265
"Q4660453",70111993
"Q4658060",70146892
"Q4655394",70216819
"Q4637395",70243586
"Q4630447",80005272
"Q4735191",60030288
"Q4746229",70148803
"Q4765663",70051747
"Q4779165",70230634
"Q4752758",70283197
"Q4752758",80010405
"Q4766103",80201829
"Q4851328",70128387
"Q4823507",80241179
"Q4922517",70129542
"Q1573662",70228043
"Q19824574",80075022
"Q1581514",80186091
"Q1571760",80187437
"Q1608991",18704611
"Q1618533",60010067
"Q1619460",60010180
"Q1621486",60031189
"Q1591605",60033301
"Q1604555",60034791
"Q1601060",70008728
"Q1610053",70048393
"Q1609558",70048836
"Q1593107",70051496
"Q1602710",70068826
"Q1625927",70118762
"Q1620528",70288408
"Q19866175",80031800
"Q1621143",80106791
"Q1659322",20258174
"Q1640517",60000658
"Q1653332",60002438
"Q1634780",60010715
"Q1634483",60011190
"Q1630930",60011411
"Q1640553",60011727
"Q1631423",60024040
"Q1644528",60027127
"Q1627661",60028109
"Q1658981",60030259
"Q1627798",70007205
"Q1656187",70031797
"Q1658610",70033759
"Q1633356",70038591
"Q1637089",70049619
"Q1647896",70060426
"Q1652122",70080972
"Q1628524",70084249
"Q1627209",70095832
"Q1637811",70108808
"Q1641156",70111495
"Q1627903",70119206
"Q1630996",70187702
"Q1653284",70209165
"Q1664705",21304061
"Q1687787",60001921
"Q1688957",70011075
"Q1675435",70094764
"Q1667482",70112457
"Q1686012",70113670
"Q1670516",70118190
"Q1748266",60002980
"Q1745428",60029571
"Q1722254",70056718
"Q1747644",70059980
"Q1750540",70112450
"Q1741317",70117205
"Q1749455",70128759
"Q1707921",70296343
"Q1707781",80039789
"Q1758491",20703173
"Q1752968",60000864
"Q1757751",60000999
"Q1754214",60002006
"Q1766873",60002848
"Q1753426",60003390
"Q1779938",60003608
"Q1768713",60021148
"Q1764095",60023258
"Q1757437",60033691
"Q1755547",60035970
"Q1766420",60036226
"Q1754461",60036445
"Q1755355",60037530
"Q1783269",70001481
"Q1770440",70002282
"Q1767167",70005313
"Q1767117",70005378
"Q1773088",70012305
"Q1754344",70032590
"Q1767888",70033350
"Q1767234",70038419
"Q1763497",70044430
"Q1755197",70046342
"Q1764674",70046421
"Q1754127",70059032
"Q1772792",70060054
"Q1753626",70060527
"Q1757431",70070402
"Q1768016",70072840
"Q1755278",70074302
"Q1753795",70077537
"Q1758693",70104919
"Q1784414",70113531
"Q1783897",70117591
"Q1784551",70117814
"Q1786902",70122369
"Q1754140",70153886
"Q1780390",70212952
"Q1773852",80218310
"Q1134294",70085144
"Q1141811",70110899
"Q1129420",70114357
"Q1156495",70121928
"Q1130966",70132759
"Q1133756",70134475
"Q1137254",70139386
"Q1130313",70139512
"Q1155695",70270775
"Q1128433",70308096
"Q1193282",60000159
"Q1170100",60002548
"Q1193138",60004281
"Q1169951",60010887
"Q1194909",60011117
"Q1194888",60011496
"Q1169261",60011511
"Q1194947",60020418
"Q1181267",60028704
"Q1159262",60034263
"Q1158944",60035817
"Q1166269",60036225
"Q1182526",60037070
"Q1171033",70002497
"Q1168150",70012246
"Q1195071",70018353
"Q1192823",70039220
"Q1168152",70040679
"Q1184896",70041777
"Q1193443",70041952
"Q1193488",70044602
"Q1195553",70049730
"Q1171308",70052769
"Q1171405",70055805
"Q1184339",70056962
"Q1180275",70058902
"Q1171359",70059257
"Q1194718",70060394
"Q1193773",70061355
"Q1167434",70069020
"Q1192731",70084236
"Q1193526",70087217
"Q1168000",70109152
"Q1164880",70112453
"Q1194035",70114643
"Q1170222",70117041
"Q1189273",70122694
"Q1164940",70124092
"Q1164740",70128675
"Q1169493",70129021
"Q1185637",70132340
"Q1159969",70138784
"Q1190530",70154633
"Q1159583",70177040
"Q1170481",70183034
"Q1189180",70189294
"Q1170853",70200095
"Q1167600",70287630
"Q1170483",80173522
"Q1214957",17104044
"Q1216770",22589663
"Q1211143",60000208
"Q1199484",60000672
"Q1215958",60000706
"Q1212609",60001361
"Q1196539",60001846
"Q1217787",60002364
"Q1218665",60004083
"Q1210973",60004511
"Q1212344",60011208
"Q1214977",60011251
"Q1214915",60011265
"Q1215857",60011339
"Q1198545",60011391
"Q1217612",60011432
"Q1199301",60023598
"Q1213621",60024036
"Q1210797",60024941
"Q1234664",60025244
"Q1212923",60031269
"Q1230632",60035698
"Q1212304",70001556
"Q1214152",70001731
"Q1218517",70003644
"Q1214665",70010940
"Q1211343",70018796
"Q1198532",70024604
"Q1219184",70025539
"Q1211837",70025672
"Q1227439",70032786
"Q1196432",70033470
"Q1196252",70038978
"Q1198110",70043780
"Q1213593",70047937
"Q1218281",70051583
"Q1211824",70052653
"Q1199453",70055783
"Q1212139",70056446
"Q1199038",70060104
"Q1217650",70060398
"Q4887186",70134673
"Q4891192",70170583
"Q4944660",70177844
"Q4901655",70198039
"Q4906834",70200124
"Q4925626",70205926
"Q4921485",70235132
"Q4907409",70251295
"Q4922844",70267802
"Q4959309",70153559
"Q4984290",80095232
"Q5054430",70178261
"Q194248",70000102
"Q960920",70000298
"Q5086449",70155629
"Q5142384",70177845
"Q5106979",70178552
"Q5089345",70239461
"Q5102380",80084756
"Q5175709",60000444
"Q5172393",70055673
"Q5163786",70073043
"Q5187907",70079781
"Q5167250",70097151
"Q5166046",70177976
"Q5188759",70205848
"Q19356",60028332
"Q5222252",70004697
"Q5228868",70036858
"Q5222196",70043013
"Q5228225",70061507
"Q5226961",70068540
"Q5225051",70084303
"Q5245141",70090299
"Q5231472",70091149
"Q5245303",70115877
"Q5242932",70178112
"Q5265257",70205866
"Q5263905",80018210
"Q5260595",80027841
"Q5223480",80041505
"Q5305068",70178168
"Q5330957",70304246
"Q14948568",80003479
"Q5380655",70003958
"Q5373763",70018978
"Q5375575",70074027
"Q5384919",70134394
"Q5374391",70205927
"Q5395738",70261750
"Q5364079",80142716
"Q5364079",80147932
"Q590869",27912332
"Q372299",70000782
"Q5475537",70002608
"Q5463335",70066340
"Q5422231",70091355
"Q5451585",70159348
"Q5422685",70178032
"Q5421397",70205873
"Q5428534",70205876
"Q1393003",80000642
"Q5423075",80038353
"Q5423076",80038354
"Q5527607",60024190
"Q5520783",70170277
"Q5508164",70241093
"Q5540479",70251894
"Q5516100",70263863
"Q5565220",70051626
"Q5581999",70079249
"Q5599060",70126500
"Q5586840",70147013
"Q5608758",70154148
"Q5564453",70177629
"Q5575337",70178608
"Q5575373",70227649
"Q5626703",81382104
"Q5706846",70100017
